time_index,Actual_TB,ARIMA_TB,MLP_TB,LSTM_TB,GRU_TB,PINT_TB,TFKAN_TB,EXP_TB,PROPHET_TB,MOE_TB
715,391.84233291712,387.38569088232975,393.030176130784,368.4507195,394.374209390304,388.771884877536,388.944770942688,384.05268084819375,390.7349826254733,390.703369140625
716,391.81519859232,387.4043036281075,393.012444710624,368.44609790128,394.37667983536,388.77856325808,388.909187516128,384.0667269444964,390.7216872183684,390.7041320800781
717,391.76568348272,387.42291637388524,392.996672030432,368.446831380192,394.380880430816,388.786099373792,388.88134992048,384.080773040799,390.72670567103876,390.70758056640625
718,391.75245186432,387.441529119663,393.002242066144,368.448191907552,394.384443492064,388.793170970336,388.898236188384,384.09481913710164,390.7571094058045,390.7230224609375
719,391.97461554672,387.4601418654407,393.016259430112,368.444964390624,394.397582149344,388.799426774752,388.89673777328,384.10886523340423,390.79612720298474,390.7438659667969
720,391.97118181312,387.47875461121845,393.036455003872,368.437168752352,394.459114686176,388.808587134688,388.911977776864,384.1229113297069,390.8162102478748,390.7783203125
721,391.92319902112,387.49736735699616,393.064286308064,368.42618806448,394.485440235232,388.819812140768,388.902686344928,384.1369574260094,390.8028034570656,390.8011474609375
722,391.85773438672,387.5159801027739,393.06524680368,368.416636585696,394.485903705824,388.831807850208,388.870625085152,384.15100352231207,390.76689089477674,390.8038330078125
723,391.84852929632,387.5345928485516,393.038908671712,368.404680722144,394.479276705504,388.843022370528,388.822846719712,384.16504961861466,390.7347810682343,390.79547119140625
724,391.85812585472,387.55320559432937,393.053955737312,368.39878090928,394.488418191072,388.853336164064,388.860903737056,384.1790957149173,390.72511629061967,390.81341552734375
725,391.87322533472,387.5718183401071,393.093640144608,368.393121744608,394.507999299296,388.8628373112,388.856098113248,384.19314181121996,390.7346745915506,390.8406982421875
726,391.90312230512,387.5904310858848,393.105048651488,368.389551867616,394.530287830752,388.8718550648,388.86625042608,384.20718790752255,390.74527198308226,390.86029052734375
727,391.90798769312,387.6090438316626,393.08470837424,368.381913515744,394.554574948064,388.88060543152,388.849293903584,384.2212340038252,390.7434559857086,390.86688232421875
728,391.93286268832,387.62765657744023,393.098253879008,368.377037113056,394.572463654624,388.88946065584,388.852961822432,384.2352801001278,390.73303747853237,390.883056640625
729,391.95880023952,387.646269323218,393.090720909024,368.374767470304,394.592344655584,388.898639890144,388.843678779104,384.2493261964304,390.7288702485826,390.8920593261719
730,391.98446935552,387.6648820689957,393.109442184928,368.376077141728,394.613360215776,388.908521670368,388.845479184096,384.263372292733,390.73956436818213,390.9122009277344
731,392.01230832272,387.68349481477344,393.144219256544,368.380037088992,394.634572908256,388.91912487088,388.854463383264,384.27741838903563,390.75771372432644,390.9388427734375
732,392.05328942992,387.7021075605512,393.173807974112,368.386259863264,394.656360220384,388.93057007792,388.868212311776,384.2914644853382,390.76769657861905,390.96282958984375
733,392.05703633792,387.72072030632893,393.17754929328,368.394815719136,394.681299551968,388.943109998304,388.868598187744,384.3055105816409,390.76262408732845,390.97564697265625
734,392.05627577152,387.73933305210664,393.202614453984,368.404440073952,394.698909337312,388.95633883312,388.870081922784,384.3195566779435,390.75238749376183,390.992919921875
735,392.06472029552,387.75794579788436,393.199089141472,368.415743723232,394.713679578848,388.969810937568,388.872875329248,384.3336027742461,390.7539417671277,391.00146484375
736,392.08933804032,387.77655854366213,393.215128159968,368.44729327792,394.730882516704,388.983310304992,388.867535980256,384.34764887054877,390.7735242093288,391.0148620605469
737,392.26811588352,387.79517128943985,393.3005682296,368.51960045744,394.752904709856,388.996846372576,388.960976684768,384.3616949668513,390.79934324439387,391.05322265625
738,392.42416621312,387.81378403521757,393.345564722912,368.522065135328,394.806558246624,389.0117351032,388.993422771936,384.37574106315395,390.8130358564095,391.09307861328125
739,392.43933280192,387.83239678099534,393.39501346992,368.515869624032,394.864605316832,389.031307822816,389.006860273376,384.38978715945655,390.8089362066731,391.1336364746094
740,392.44259876352,387.85100952677305,393.426164565728,368.50408677552,394.887592199904,389.05460089008,389.018004539104,384.4038332557592,390.80152598515025,391.1605224609375
741,392.43669318912,387.86962227255077,393.411348186848,368.494273152736,394.896001779424,389.080308827872,388.98569371824,384.4178793520618,390.8124024934785,391.16741943359375
742,392.44045128192,387.8882350183285,393.433112430304,368.52752507056,394.901068498656,389.107426051808,388.976259679968,384.43192544836444,390.8485997595603,391.18243408203125
743,392.67331881792,387.90684776410626,393.543259047648,368.655558297312,394.913533970144,389.134844217056,389.1333699192,384.4459715446671,390.89334558600007,391.2245788574219
744,392.68002969792,387.9254605098839,393.590417704672,368.64208462,394.977448871648,389.163770234592,389.14731073712,384.4600176409697,390.9190803193374,391.2721252441406
745,392.62068314912,387.9440732556617,393.620264371936,368.623808464608,395.007201167072,389.194964322016,389.136715925216,384.4740637372723,390.9112558808705,391.3003234863281
746,392.54017495872,387.96268600143947,393.589608204,368.60529533104,395.002369328864,389.22667221168,389.085016934112,384.48810983357487,390.8808647445494,391.29400634765625
747,392.46676911632,387.9812987472171,393.566925407968,368.594674829024,394.984807778016,389.256989689568,389.022463084256,384.5021559298775,390.8542134785446,391.2850646972656
748,392.44316918832,387.9999114929949,393.564782118624,368.589115279072,394.974728865504,389.284015687392,389.02706004144,384.5162020261801,390.84993301981467,391.2918701171875
749,392.43772219072,388.0185242387726,393.59769272496,368.582125471456,394.985382397664,389.307426195168,389.015327524576,384.53024812248276,390.8647851937953,391.31646728515625
750,392.46758560672,388.0371369845504,393.623326213856,368.575532025568,395.003805877984,389.327474968288,389.02301778096,384.54429421878535,390.880574519776,391.34185791015625
751,392.49655423872,388.05574973032805,393.610841868,368.568903452384,395.029338703584,389.344963118816,389.016964351712,384.558340315088,390.88385861283473,391.35345458984375
752,392.51460650592,388.0743624761058,393.633247839968,368.567330064096,395.053741164256,389.3608846968,389.031375980256,384.57238641139065,390.87846483284955,391.3756103515625
753,392.53028759552,388.09297522188353,393.65826896048,368.56735522992,395.073089488608,389.375537497824,389.033999517408,384.5864325076932,390.8792402711542,391.3968200683594
754,392.55793642112,388.11158796766125,393.680431662816,368.56925839536,395.089849927392,389.389266503392,389.03801241776,384.60047860399584,390.89479040700377,391.4180908203125
755,392.59296721472,388.130200713439,393.711071053536,368.571835795168,395.109082908384,389.402545669856,389.048108107488,384.61452470029843,390.9177023218353,391.444091796875
756,392.62124238912,388.14881345921674,393.741666404064,368.575208539872,395.131285456608,389.415833224928,389.065392834272,384.6285707966011,390.9323565868955,391.47021484375
757,392.65338750432,388.16742620499446,393.757168551648,368.579285927648,395.153068574432,389.42926758064,389.06019504304,384.6426168929037,390.9318742047111,391.4871826171875
758,392.65408096192,388.1860389507722,393.766893045472,368.585522333408,395.175711524576,389.44339189936,389.057566263008,384.6566629892063,390.92616232833893,391.5016174316406
759,392.65618370432,388.20465169654994,393.761329301216,368.593174316768,395.191981229792,389.457860151008,389.057748715232,384.6707090855089,390.9321801766602,391.51092529296875
760,392.71559736192,388.2232644423276,393.76955433136,368.60977799344,395.207380616928,389.47230113968,389.043646416608,384.68475518181157,390.95615516867383,391.5241394042969
761,392.92220298752,388.2418771881054,393.834394076896,368.712445118176,395.236017227488,389.487278999264,389.10517895344,384.6988012781141,390.9862883238894,391.54949951171875
762,392.98072186112,388.26048993388315,393.938580588256,368.779675616992,395.295708464864,389.504472499936,389.1846715,384.71284737441675,391.00422409214985,391.60235595703125
763,392.98139294912,388.2791026796608,394.002669553376,368.783701624544,395.33273997488,389.524019005152,389.193457518304,384.72689347071935,391.0043251869493,391.6408386230469
764,392.98027446912,388.2977154254386,394.026921019104,368.784222242528,395.346753144544,389.545988769504,389.195706713824,384.740939567022,391.00108291429325,391.6605224609375
765,392.99566475392,388.3163281712163,394.02792345776,368.789556872928,395.354040747744,389.569419200224,389.177156355808,384.75498566332465,391.0160992281675,391.67083740234375
766,393.00139137152,388.334940916994,394.07173296304,368.841387984608,395.368890681056,389.593771329248,389.190526748384,384.76903175962724,391.05640274174334,391.69415283203125
767,393.22378993472,388.35355366277173,394.181462247136,368.97849925808,395.387372881632,389.61831534768,389.350651643616,384.7830778559299,391.10522934380623,391.7359313964844
768,393.23137322912,388.3721664085495,394.226735564512,368.97154195632,395.44929968304,389.644221466336,389.36483258544,384.7971239522325,391.13499514054166,391.7814636230469
769,393.19304291952,388.3907791543273,394.255271511776,368.958283761376,395.477770618592,389.672363149024,389.343687001824,384.8111700485351,391.13119253546813,391.80743408203125
770,393.09825173952,388.40939190010494,394.234048333536,368.94146879664,395.47946721456,389.701564942048,389.304866621152,384.82521614483767,391.1048420440832,391.8067932128906
771,393.07106149072,388.4280046458827,394.191547451104,368.92204916912,395.459779151584,389.729669924576,389.225554429664,384.8392622411403,391.0822617452462,391.79168701171875
772,393.03816699392,388.4466173916604,394.19529715888,368.907788011232,395.4606872184,389.755912636128,389.242405045984,384.8533083374429,391.0820735497276,391.8061828613281
773,393.01508156672,388.46523013743814,394.224902653664,368.90067919024,395.471282030304,389.779327338208,389.230356907744,384.86735443374556,391.10103017567747,391.83038330078125
774,393.00898585072,388.48384288321586,394.245263902432,368.898655962848,395.484661860064,389.799634061024,389.22663551152,384.8814005300482,391.1209455474673,391.8517150878906
775,392.97015222512,388.50245562899363,394.233240930016,368.893626468064,395.50106788016,389.816832804576,389.206905505504,384.8954466263508,391.1283925959972,391.8602294921875
776,392.97463732992,388.5210683747713,394.234455181024,368.885824538336,395.509555054304,389.830750553824,389.208565401312,384.90949272265345,391.1272157117922,391.87200927734375
777,392.98577739072,388.53968112054906,394.244211132128,368.879237908192,395.524553885408,389.842110826208,389.202045355744,384.923538818956,391.13227408460386,391.8879699707031
778,393.03265288752,388.55829386632684,394.270526195424,368.87526957232,395.542746679008,389.851585758944,389.206889776864,384.93758491525864,391.1521693101149,391.9124755859375
779,393.05963062512,388.5769066121045,394.308224599776,368.874326378208,395.5684284024,389.860198762208,389.22383057072,384.95163101156123,391.1794822980781,391.9438781738281
780,393.08590372032,388.59551935788227,394.331645593312,368.874017048288,395.59079452848,389.86845839536,389.2373886584,384.9656771078639,391.1985998391777,391.9681396484375
781,393.09959391552,388.61413210366,394.350494795488,368.875204560608,395.611134805728,389.876844906208,389.238293579488,384.9797232041665,391.20266310250213,391.9870910644531
782,393.09511999552,388.63274484943776,394.359747430112,368.878054065888,395.628578916064,389.885422257888,389.237717911264,384.9937693004691,391.20159217495836,392.0010070800781
783,393.11221036992,388.6513575952154,394.35037106352,368.883000723168,395.64204892336,389.894197790432,389.227978737376,385.0078153967718,391.21234768764685,392.0081787109375
784,393.13918810752,388.6699703409932,394.375385892576,368.910031439584,395.660373837536,389.903269021408,389.22495254704,385.02186149307437,391.241151222308,392.02679443359375
785,393.31903969152,388.68858308677096,394.440596834016,369.037142443744,395.683033564896,389.91240421552,389.309569484512,385.03590758937696,391.2761986298702,392.0478515625
